conversion_id,user_id,conversion_timestamp,conversion_type,order_id,revenue,product_category,customer_type
CNV0006448,USR0005717,2025-12-31 23:55:38,purchase,ORD742903,329.58,Electronics,Returning
CNV0006449,USR0001903,2025-10-05 00:40:16,purchase,ORD313845,453.09,Electronics,New
CNV0006450,USR0005387,2025-12-21 12:04:14,purchase,ORD766772,722.91,Home Goods,Returning
CNV0006451,USR0017768,2025-03-22 13:49:52,demo_request,ORD399444,149.41,Electronics,Returning
CNV0006452,USR0000504,2025-04-09 16:38:26,demo_request,ORD739451,243.17,Fashion,New
CNV0006453,USR0016125,2025-09-09 09:55:06,lead,ORD654154,1930.13,Education,New
CNV0006454,USR0012035,2025-05-17 09:36:44,lead,ORD271484,784.62,Home Goods,New
CNV0006455,USR0001103,2025-05-31 17:35:36,subscription,ORD346045,495.25,SaaS Subscription,New
CNV0006456,USR0003435,2025-03-07 03:23:25,purchase,ORD447016,480.78,Education,New
CNV0006457,USR0014845,2025-05-07 16:33:29,subscription,ORD720324,777.87,Home Goods,New
CNV0006458,USR0005385,2025-07-14 21:21:35,purchase,ORD589556,1849.39,Education,New
CNV0006459,USR0016527,2025-01-12 08:47:08,purchase,ORD606882,43.26,Home Goods,New
CNV0006460,USR0004969,2025-12-21 05:59:31,purchase,ORD632388,830.0,SaaS Subscription,New
CNV0006461,USR0008986,2025-01-05 19:55:01,purchase,ORD758801,277.0,Fashion,New
CNV0006462,USR0009003,2025-03-10 04:11:30,signup,ORD792046,268.88,Fashion,Returning
CNV0006463,USR0004810,2025-10-11 00:00:44,demo_request,ORD738449,437.74,Home Goods,New
CNV0006464,USR0008799,2025-05-19 16:30:37,lead,ORD591137,187.48,Education,Returning
CNV0006465,USR0009531,2025-03-26 09:21:31,signup,ORD979594,1512.49,Electronics,New
CNV0006466,USR0016114,2025-08-06 07:26:17,purchase,ORD626696,318.75,Electronics,New
CNV0006467,USR0008065,2025-07-08 10:37:17,subscription,ORD628721,298.93,Electronics,New
CNV0006468,USR0003213,2025-12-22 06:25:46,lead,ORD151477,1000.6,Education,Returning
CNV0006469,USR0003782,2025-11-28 05:05:17,signup,ORD821991,65.43,Home Goods,New
CNV0006470,USR0005992,2025-11-02 04:10:28,lead,ORD509434,128.99,Fashion,New
CNV0006471,USR0012625,2025-12-29 20:02:33,purchase,ORD580710,300.28,Fashion,New
CNV0006472,USR0007569,2025-02-07 20:24:48,signup,ORD716721,65.81,Fashion,New
CNV0006473,USR0009757,2025-07-13 16:49:53,purchase,ORD758249,75.81,Education,New
CNV0006474,USR0004822,2025-04-20 12:29:27,purchase,ORD278952,1338.17,Electronics,New
CNV0006475,USR0004300,2025-09-21 02:43:57,purchase,ORD792021,416.23,Education,New
CNV0006476,USR0015986,2025-11-20 06:13:55,purchase,ORD593822,81.33,SaaS Subscription,Returning
CNV0006477,USR0006339,2025-09-17 06:32:15,purchase,ORD622632,289.09,Fashion,New
CNV0006478,USR0009605,2025-11-17 13:03:16,purchase,ORD710596,818.27,Electronics,New
CNV0006479,USR0000329,2025-07-29 04:54:54,purchase,ORD930170,237.8,Education,Returning
CNV0006480,USR0002232,2025-06-27 12:37:00,signup,ORD215341,792.08,Electronics,Returning
CNV0006481,USR0002745,2025-06-08 11:21:00,purchase,ORD311995,190.36,Fashion,Returning
CNV0006482,USR0008631,2025-07-23 21:35:52,signup,ORD451018,1309.45,Electronics,Returning
CNV0006483,USR0012135,2025-01-25 08:58:58,subscription,ORD667250,823.79,Education,New
CNV0006484,USR0008134,2025-09-04 08:20:37,signup,ORD731070,528.03,SaaS Subscription,New
CNV0006485,USR0000191,2025-03-10 14:30:57,demo_request,ORD651371,455.25,Home Goods,New
CNV0006486,USR0013670,2025-02-06 15:23:13,signup,ORD834891,324.8,SaaS Subscription,New
CNV0006487,USR0008747,2025-09-20 19:34:55,lead,ORD778126,932.29,Electronics,New
CNV0006488,USR0008827,2025-12-26 21:00:06,subscription,ORD889678,652.88,Electronics,Returning
CNV0006489,USR0000602,2025-03-27 02:16:26,signup,ORD370669,556.4,Education,New
CNV0006490,USR0004993,2025-07-04 20:19:25,subscription,ORD876643,1479.17,Education,Returning
CNV0006491,USR0013893,2025-05-31 16:10:53,demo_request,ORD578557,415.68,Fashion,New
CNV0006492,USR0003093,2025-08-30 13:06:10,purchase,ORD305397,128.41,Fashion,Returning
CNV0006493,USR0016920,2025-02-03 11:18:37,purchase,ORD553953,231.31,Home Goods,Returning
CNV0006494,USR0008420,2025-02-02 01:52:40,purchase,ORD687629,1480.98,Electronics,Returning
CNV0006495,USR0002480,2025-05-21 20:25:08,demo_request,ORD985949,1978.4,Electronics,Returning
CNV0006496,USR0010655,2025-09-11 05:39:34,purchase,ORD344418,773.57,Electronics,New
CNV0006497,USR0011518,2025-07-08 06:34:39,signup,ORD311438,987.18,SaaS Subscription,Returning
CNV0006498,USR0005648,2025-06-20 09:03:16,purchase,ORD967266,1578.01,Education,New
CNV0006499,USR0006788,2025-01-16 19:17:30,signup,ORD767653,930.28,Electronics,New
CNV0006500,USR0012518,2025-11-02 07:02:34,subscription,ORD216252,495.9,Electronics,New
CNV0006501,USR0012394,2025-04-07 05:44:02,purchase,ORD642777,1764.02,Electronics,Returning
CNV0006502,USR0010869,2025-03-25 02:45:09,purchase,ORD935079,305.84,Home Goods,New
CNV0006503,USR0006816,2025-07-27 04:06:47,subscription,ORD477007,156.03,Fashion,New
CNV0006504,USR0011694,2025-11-13 00:35:45,signup,ORD835700,197.6,Education,Returning
CNV0006505,USR0015144,2025-10-19 09:01:08,purchase,ORD644638,455.74,Home Goods,New
CNV0006506,USR0006696,2025-08-18 19:51:58,purchase,ORD750549,806.18,SaaS Subscription,New
CNV0006507,USR0008041,2025-11-04 00:53:49,subscription,ORD635908,97.42,Fashion,New
CNV0006508,USR0002074,2025-06-06 23:25:26,purchase,ORD607008,282.01,SaaS Subscription,Returning
CNV0006509,USR0011856,2025-04-20 19:20:51,lead,ORD775736,412.95,Fashion,New
CNV0006510,USR0011744,2025-08-28 04:53:12,purchase,ORD689623,732.57,SaaS Subscription,New
CNV0006511,USR0016178,2025-05-09 13:15:38,lead,ORD223225,1070.44,Education,New
CNV0006512,USR0014851,2025-09-18 16:30:24,purchase,ORD124760,828.93,Electronics,New
CNV0006513,USR0010210,2025-11-14 04:46:04,signup,ORD101319,1669.45,Education,Returning
CNV0006514,USR0000613,2025-04-11 06:47:54,subscription,ORD749877,880.38,SaaS Subscription,Returning
CNV0006515,USR0005838,2025-06-01 04:41:04,demo_request,ORD884117,343.69,SaaS Subscription,New
CNV0006516,USR0006832,2025-06-09 11:46:17,purchase,ORD394028,111.87,SaaS Subscription,New
CNV0006517,USR0006814,2025-05-24 14:08:17,signup,ORD621653,812.95,SaaS Subscription,Returning
CNV0006518,USR0017354,2025-10-23 14:50:07,purchase,ORD901702,193.64,Fashion,Returning
CNV0006519,USR0008919,2025-08-11 18:08:28,subscription,ORD354144,342.68,Fashion,New
CNV0006520,USR0007742,2025-10-10 16:14:58,demo_request,ORD747597,632.86,SaaS Subscription,Returning
CNV0006521,USR0016164,2025-06-29 14:57:31,lead,ORD389509,132.3,SaaS Subscription,New
CNV0006522,USR0017836,2025-02-09 17:08:36,purchase,ORD774636,36.73,Electronics,New
CNV0006523,USR0017596,2025-09-27 14:14:42,subscription,ORD221167,92.96,SaaS Subscription,New
CNV0006524,USR0001705,2025-02-12 14:46:04,purchase,ORD460144,1316.98,Education,New
CNV0006525,USR0006837,2025-11-12 18:38:23,demo_request,ORD156912,244.47,SaaS Subscription,New
CNV0006526,USR0005970,2025-10-30 10:12:24,purchase,ORD880942,352.91,Education,New
CNV0006527,USR0005962,2025-01-22 05:34:43,subscription,ORD571844,1534.53,Education,Returning
CNV0006528,USR0003908,2025-09-06 10:14:32,signup,ORD625961,1340.1,Electronics,New
CNV0006529,USR0005104,2025-08-24 16:45:58,subscription,ORD883958,347.58,Electronics,New
CNV0006530,USR0003369,2025-10-14 10:20:06,lead,ORD659249,911.25,SaaS Subscription,New
CNV0006531,USR0000708,2025-03-12 09:49:20,purchase,ORD154493,371.67,Education,New
CNV0006532,USR0009179,2025-11-19 20:00:43,subscription,ORD548675,784.63,SaaS Subscription,New
CNV0006533,USR0008210,2025-03-17 18:03:25,lead,ORD315317,55.61,Home Goods,New
CNV0006534,USR0001013,2025-02-04 03:20:37,purchase,ORD323373,1422.46,Electronics,Returning
CNV0006535,USR0004560,2025-06-03 06:24:30,lead,ORD242381,927.59,Electronics,New
CNV0006536,USR0002662,2025-09-14 15:51:04,purchase,ORD774475,355.84,Fashion,New
CNV0006537,USR0017410,2025-04-13 15:24:37,subscription,ORD361542,427.4,Fashion,New
CNV0006538,USR0007269,2025-11-29 22:32:52,purchase,ORD509418,602.87,Home Goods,New
CNV0006539,USR0004981,2025-09-26 16:12:40,lead,ORD102253,178.45,Fashion,Returning
CNV0006540,USR0014724,2025-12-04 10:15:36,purchase,ORD567672,205.54,SaaS Subscription,New
CNV0006541,USR0001647,2025-04-15 15:37:42,purchase,ORD430362,1572.72,Electronics,Returning
CNV0006542,USR0007758,2025-06-22 03:00:42,purchase,ORD952633,390.97,Fashion,New
CNV0006543,USR0013392,2025-06-14 13:07:26,lead,ORD800857,1990.53,Education,New
CNV0006544,USR0009039,2025-04-20 00:10:17,lead,ORD437437,607.06,SaaS Subscription,Returning
CNV0006545,USR0005325,2025-06-04 22:58:55,purchase,ORD935578,521.5,Electronics,New
CNV0006546,USR0008027,2025-05-14 05:26:01,lead,ORD349019,680.86,SaaS Subscription,New
CNV0006547,USR0000187,2025-05-17 17:10:45,purchase,ORD463472,366.36,Fashion,Returning
CNV0006548,USR0008700,2025-04-27 15:39:36,signup,ORD677617,1661.17,Electronics,New
CNV0006549,USR0014383,2025-02-17 12:37:14,subscription,ORD103081,479.93,Home Goods,New
CNV0006550,USR0004011,2025-09-01 11:30:18,subscription,ORD730162,434.78,Electronics,Returning
CNV0006551,USR0013800,2025-10-11 06:46:06,purchase,ORD740367,665.42,SaaS Subscription,New
CNV0006552,USR0015270,2025-12-10 19:12:56,lead,ORD351167,88.09,Electronics,New
CNV0006553,USR0000634,2025-12-21 00:10:15,lead,ORD239415,377.5,SaaS Subscription,New
CNV0006554,USR0000416,2025-06-18 22:45:58,subscription,ORD392637,350.4,Education,New
CNV0006555,USR0001857,2025-05-23 15:54:56,signup,ORD321303,488.0,SaaS Subscription,New
CNV0006556,USR0016475,2025-01-05 07:49:54,demo_request,ORD729112,410.26,Home Goods,New
CNV0006557,USR0002880,2025-03-16 17:48:03,subscription,ORD378098,1889.23,Education,New
CNV0006558,USR0004057,2025-09-24 23:57:42,demo_request,ORD802027,1096.76,Electronics,Returning
CNV0006559,USR0006341,2025-12-23 08:44:46,lead,ORD398653,446.86,SaaS Subscription,New
CNV0006560,USR0004804,2025-06-12 20:59:24,purchase,ORD455047,164.09,Electronics,New
CNV0006561,USR0007338,2025-06-07 17:29:34,purchase,ORD974285,1439.38,Electronics,New
CNV0006562,USR0012406,2025-02-06 14:00:50,signup,ORD983686,762.55,SaaS Subscription,New
CNV0006563,USR0005975,2025-06-08 23:53:31,subscription,ORD388642,679.17,Education,Returning
CNV0006564,USR0010039,2025-05-23 07:26:02,signup,ORD547328,499.65,Fashion,Returning
CNV0006565,USR0013612,2025-01-09 15:55:33,signup,ORD263664,567.77,Education,Returning
CNV0006566,USR0007792,2025-05-12 15:20:14,purchase,ORD532346,640.31,Home Goods,New
CNV0006567,USR0009238,2025-02-06 09:15:48,lead,ORD630627,557.87,Home Goods,New
CNV0006568,USR0013594,2025-11-07 04:53:26,purchase,ORD622813,84.26,Fashion,New
CNV0006569,USR0017703,2025-05-27 19:45:06,purchase,ORD340727,931.32,SaaS Subscription,New
CNV0006570,USR0016709,2025-03-18 01:41:04,purchase,ORD263005,613.51,Education,New
CNV0006571,USR0010888,2025-02-04 13:47:00,purchase,ORD721252,1258.73,Education,New
CNV0006572,USR0004617,2025-03-22 17:06:44,purchase,ORD212227,559.61,Home Goods,New
CNV0006573,USR0014342,2025-11-04 14:14:43,purchase,ORD262642,352.61,SaaS Subscription,New
CNV0006574,USR0013055,2025-10-04 20:30:59,subscription,ORD883155,287.67,Education,New
CNV0006575,USR0006526,2025-11-02 07:12:57,purchase,ORD315797,293.12,SaaS Subscription,New
CNV0006576,USR0005898,2025-10-01 14:22:14,purchase,ORD446918,140.6,Home Goods,Returning
CNV0006577,USR0005293,2025-04-19 02:13:11,subscription,ORD467185,462.37,Home Goods,New
CNV0006578,USR0009260,2025-12-26 17:30:01,purchase,ORD335041,378.4,Education,Returning
CNV0006579,USR0013208,2025-08-22 07:23:36,demo_request,ORD906058,356.4,SaaS Subscription,Returning
CNV0006580,USR0013101,2025-10-31 14:10:05,demo_request,ORD591589,877.05,Electronics,New
CNV0006581,USR0011026,2025-12-30 11:37:57,lead,ORD463258,1758.72,Education,New
CNV0006582,USR0008328,2025-03-04 01:55:11,purchase,ORD367643,1721.94,Education,Returning
CNV0006583,USR0008226,2025-10-13 19:51:42,purchase,ORD228119,1310.55,Electronics,New
CNV0006584,USR0005949,2025-04-03 04:37:35,purchase,ORD425796,397.14,Fashion,Returning
CNV0006585,USR0010919,2025-11-07 21:42:58,subscription,ORD852794,216.7,Fashion,New
CNV0006586,USR0005667,2025-12-11 21:07:47,purchase,ORD498725,70.3,Fashion,Returning
CNV0006587,USR0000954,2025-09-10 22:08:53,purchase,ORD706267,411.91,Fashion,Returning
CNV0006588,USR0003656,2025-07-19 02:25:17,subscription,ORD535200,148.35,Fashion,Returning
CNV0006589,USR0014423,2025-02-12 19:08:16,demo_request,ORD475205,133.82,SaaS Subscription,New
CNV0006590,USR0002043,2025-02-23 18:13:35,subscription,ORD426846,1080.48,Electronics,New
CNV0006591,USR0016118,2025-11-18 21:40:56,signup,ORD408757,428.15,Home Goods,New
CNV0006592,USR0016233,2025-09-26 05:02:14,purchase,ORD887950,612.16,Electronics,New
CNV0006593,USR0017453,2025-09-08 02:14:25,signup,ORD766490,664.87,Home Goods,New
CNV0006594,USR0006796,2025-08-10 02:36:52,signup,ORD290289,1848.36,Electronics,Returning
CNV0006595,USR0000626,2025-05-19 01:24:43,demo_request,ORD270207,547.93,SaaS Subscription,New
CNV0006596,USR0012372,2025-06-30 03:53:54,purchase,ORD775811,1898.74,Electronics,Returning
CNV0006597,USR0004821,2025-10-29 01:02:03,purchase,ORD602142,408.68,Home Goods,New
CNV0006598,USR0004901,2025-12-08 23:42:56,subscription,ORD804830,390.04,SaaS Subscription,Returning
CNV0006599,USR0012858,2025-12-26 12:24:20,purchase,ORD997008,149.87,Home Goods,New
CNV0006600,USR0016013,2025-03-04 03:22:15,lead,ORD680084,355.01,Fashion,New
CNV0006601,USR0014619,2025-01-12 08:26:28,lead,ORD321033,1611.63,Electronics,New
CNV0006602,USR0013299,2025-07-02 10:05:40,purchase,ORD492102,879.06,SaaS Subscription,New
CNV0006603,USR0004943,2025-06-20 10:38:04,subscription,ORD912794,1244.37,Electronics,New
CNV0006604,USR0008317,2025-05-22 22:57:50,purchase,ORD594509,1214.98,Electronics,New
CNV0006605,USR0008454,2025-03-13 19:03:05,purchase,ORD918197,1454.02,Education,New
CNV0006606,USR0013819,2025-11-01 08:58:31,purchase,ORD960979,202.57,SaaS Subscription,New
CNV0006607,USR0000512,2025-04-09 06:03:13,demo_request,ORD157350,254.82,SaaS Subscription,New
CNV0006608,USR0008589,2025-03-15 07:37:37,purchase,ORD267423,1796.4,Electronics,New
CNV0006609,USR0004468,2025-01-04 01:10:03,signup,ORD702679,1449.27,Education,New
CNV0006610,USR0006544,2025-05-21 08:16:45,subscription,ORD375166,741.44,Electronics,Returning
CNV0006611,USR0011903,2025-04-22 12:37:19,purchase,ORD461241,247.25,SaaS Subscription,New
CNV0006612,USR0000393,2025-11-10 14:10:15,purchase,ORD193844,658.52,Home Goods,New
CNV0006613,USR0014002,2025-07-13 11:17:01,purchase,ORD556206,118.45,Fashion,Returning
CNV0006614,USR0011583,2025-12-05 01:01:03,purchase,ORD616799,403.55,Fashion,New
CNV0006615,USR0014187,2025-01-15 23:10:12,lead,ORD492152,246.63,Home Goods,New
CNV0006616,USR0000594,2025-11-13 15:15:44,purchase,ORD388764,1894.66,Education,Returning
CNV0006617,USR0004202,2025-10-15 02:07:35,purchase,ORD578587,270.56,Fashion,New
CNV0006618,USR0014176,2025-03-02 00:45:48,lead,ORD446108,192.77,SaaS Subscription,Returning
CNV0006619,USR0001963,2025-08-16 23:19:11,signup,ORD918605,501.64,Home Goods,New
CNV0006620,USR0011684,2025-05-11 22:46:15,subscription,ORD307463,1719.56,Education,New
CNV0006621,USR0007711,2025-04-29 22:39:42,subscription,ORD452013,660.55,SaaS Subscription,New
CNV0006622,USR0005670,2025-05-02 14:12:23,lead,ORD862394,898.85,SaaS Subscription,New
CNV0006623,USR0005652,2025-09-08 02:38:11,subscription,ORD858794,294.85,Fashion,New
CNV0006624,USR0001110,2025-05-05 03:57:42,purchase,ORD102264,884.98,SaaS Subscription,Returning
CNV0006625,USR0009011,2025-04-26 00:22:49,demo_request,ORD442063,301.24,SaaS Subscription,New
CNV0006626,USR0001818,2025-09-16 11:44:36,demo_request,ORD557092,523.72,Home Goods,New
CNV0006627,USR0014401,2025-10-02 11:04:39,purchase,ORD564376,897.19,SaaS Subscription,Returning
CNV0006628,USR0000839,2025-03-07 05:03:28,purchase,ORD991123,323.22,Electronics,New
CNV0006629,USR0010507,2025-01-17 03:03:47,subscription,ORD988479,498.77,Fashion,Returning
CNV0006630,USR0011503,2025-02-23 21:51:01,subscription,ORD911057,405.82,SaaS Subscription,Returning
CNV0006631,USR0014314,2025-05-19 01:11:11,purchase,ORD718436,518.23,SaaS Subscription,Returning
CNV0006632,USR0007526,2025-02-11 00:12:13,purchase,ORD874955,265.62,SaaS Subscription,Returning
CNV0006633,USR0010588,2025-12-27 14:56:47,subscription,ORD314073,1714.86,Electronics,Returning
CNV0006634,USR0010700,2025-04-05 03:52:05,purchase,ORD839397,463.22,Home Goods,Returning
CNV0006635,USR0016813,2025-04-15 22:29:21,demo_request,ORD285706,1291.65,Electronics,New
CNV0006636,USR0002513,2025-03-27 14:40:29,purchase,ORD574680,137.24,Fashion,New
CNV0006637,USR0016066,2025-05-01 05:40:13,lead,ORD852392,661.01,SaaS Subscription,New
CNV0006638,USR0008000,2025-02-13 01:04:49,purchase,ORD855161,517.15,SaaS Subscription,New
CNV0006639,USR0003937,2025-07-31 07:55:57,purchase,ORD921995,1070.79,Electronics,Returning
CNV0006640,USR0016497,2025-07-26 15:16:41,subscription,ORD750637,669.86,Home Goods,New
CNV0006641,USR0009310,2025-01-18 14:34:16,purchase,ORD628939,931.41,SaaS Subscription,New
CNV0006642,USR0007470,2025-11-24 01:54:44,subscription,ORD579833,251.04,SaaS Subscription,New
CNV0006643,USR0007249,2025-08-20 03:56:05,signup,ORD764045,740.4,SaaS Subscription,Returning
CNV0006644,USR0006173,2025-07-28 09:50:13,purchase,ORD524539,402.32,Fashion,New
CNV0006645,USR0014280,2025-01-29 05:46:01,purchase,ORD188541,639.52,SaaS Subscription,New
CNV0006646,USR0010277,2025-09-28 22:29:53,demo_request,ORD397294,1876.68,Electronics,New
CNV0006647,USR0006447,2025-03-22 08:35:38,lead,ORD812792,1498.68,Education,Returning
CNV0006648,USR0012838,2025-02-20 04:30:49,signup,ORD535540,320.96,Education,New
CNV0006649,USR0016878,2025-07-20 15:14:58,subscription,ORD530420,452.6,Home Goods,Returning
CNV0006650,USR0011418,2025-08-03 14:35:20,signup,ORD938210,330.7,Fashion,New
CNV0006651,USR0007596,2025-01-29 02:40:30,purchase,ORD209532,667.3,Home Goods,New
CNV0006652,USR0015206,2025-10-21 13:46:20,subscription,ORD456623,348.62,Fashion,Returning
CNV0006653,USR0013122,2025-11-21 19:18:56,purchase,ORD442725,940.33,SaaS Subscription,New
CNV0006654,USR0000595,2025-07-26 03:36:39,lead,ORD817286,232.11,SaaS Subscription,New
CNV0006655,USR0007831,2025-01-31 23:38:57,purchase,ORD584743,593.35,SaaS Subscription,Returning
CNV0006656,USR0008997,2025-02-12 04:36:20,lead,ORD131513,465.22,Fashion,Returning
CNV0006657,USR0016758,2025-01-20 16:40:39,purchase,ORD334336,219.05,Home Goods,New
CNV0006658,USR0003501,2025-06-07 23:29:20,signup,ORD941609,263.46,Fashion,New
CNV0006659,USR0003616,2025-09-10 10:40:08,subscription,ORD236653,1864.26,Education,New
CNV0006660,USR0010661,2025-03-02 04:27:02,signup,ORD386118,331.09,Home Goods,New
CNV0006661,USR0006735,2025-07-28 09:03:02,signup,ORD242802,201.67,SaaS Subscription,New
CNV0006662,USR0000733,2025-07-08 04:28:39,demo_request,ORD461470,1856.68,Electronics,New
CNV0006663,USR0005337,2025-06-19 18:11:52,subscription,ORD951518,157.31,Fashion,Returning
CNV0006664,USR0002028,2025-10-13 13:37:03,demo_request,ORD668428,122.57,SaaS Subscription,New
CNV0006665,USR0002407,2025-04-29 19:39:19,purchase,ORD444526,50.09,Fashion,Returning
CNV0006666,USR0017778,2025-10-27 07:08:49,signup,ORD224217,307.06,Fashion,Returning
CNV0006667,USR0004160,2025-01-28 21:31:11,purchase,ORD926492,791.59,SaaS Subscription,New
CNV0006668,USR0013714,2025-09-29 02:23:48,subscription,ORD763597,272.45,Fashion,Returning
CNV0006669,USR0001589,2025-08-28 10:22:34,signup,ORD514248,1481.6,Electronics,New
CNV0006670,USR0005052,2025-05-20 12:59:13,signup,ORD920240,108.85,SaaS Subscription,Returning
CNV0006671,USR0009582,2025-09-16 11:50:51,subscription,ORD979013,760.88,SaaS Subscription,New
CNV0006672,USR0004918,2025-12-09 01:52:17,purchase,ORD616043,384.42,Fashion,New
CNV0006673,USR0006892,2025-10-10 01:37:48,purchase,ORD756568,870.13,Electronics,New
CNV0006674,USR0014829,2025-08-28 18:52:55,subscription,ORD621997,603.46,SaaS Subscription,New
CNV0006675,USR0009924,2025-08-22 05:03:02,purchase,ORD867696,1283.41,Electronics,New
CNV0006676,USR0000040,2025-04-13 14:56:38,signup,ORD935848,1338.01,Electronics,New
CNV0006677,USR0016189,2025-11-03 20:48:31,lead,ORD606517,97.46,Home Goods,New
CNV0006678,USR0002384,2025-04-28 04:41:52,lead,ORD750238,897.74,Education,Returning
CNV0006679,USR0008542,2025-02-06 07:31:22,purchase,ORD953005,1167.45,Education,Returning
CNV0006680,USR0006549,2025-04-28 02:56:27,lead,ORD547558,431.14,Electronics,Returning
CNV0006681,USR0014625,2025-10-28 23:44:10,purchase,ORD805708,224.53,Home Goods,New
CNV0006682,USR0010164,2025-01-12 21:27:34,lead,ORD822793,700.9,Home Goods,New
CNV0006683,USR0007427,2025-01-19 05:50:05,purchase,ORD156189,81.46,SaaS Subscription,New
CNV0006684,USR0011612,2025-02-20 03:55:19,purchase,ORD174714,95.33,Fashion,New
CNV0006685,USR0014969,2025-09-10 04:09:37,subscription,ORD267609,272.07,Fashion,New
CNV0006686,USR0016012,2025-01-13 14:00:35,subscription,ORD926762,947.82,SaaS Subscription,New
CNV0006687,USR0000612,2025-03-12 02:16:02,purchase,ORD497143,886.01,Education,Returning
CNV0006688,USR0016657,2025-04-15 06:47:47,signup,ORD631239,766.53,Education,Returning
CNV0006689,USR0009097,2025-09-16 20:18:04,signup,ORD119888,1036.59,Electronics,Returning
CNV0006690,USR0001460,2025-07-12 16:59:24,purchase,ORD568857,285.45,Home Goods,New
CNV0006691,USR0015072,2025-06-17 17:12:26,subscription,ORD746814,1706.01,Education,New
CNV0006692,USR0011066,2025-09-23 16:05:42,subscription,ORD464594,134.66,Home Goods,New
CNV0006693,USR0005935,2025-07-31 12:53:22,signup,ORD651379,1441.47,Electronics,New
CNV0006694,USR0011730,2025-01-11 01:03:35,purchase,ORD125908,914.29,SaaS Subscription,New
CNV0006695,USR0011545,2025-09-22 14:33:47,purchase,ORD888644,165.12,SaaS Subscription,Returning
CNV0006696,USR0011236,2025-08-10 19:05:58,purchase,ORD604353,1781.16,Electronics,New
CNV0006697,USR0010494,2025-12-13 05:45:47,purchase,ORD327251,1248.62,Electronics,Returning
CNV0006698,USR0009002,2025-11-19 07:11:02,subscription,ORD546991,624.22,Home Goods,Returning
CNV0006699,USR0003222,2025-11-09 04:53:18,lead,ORD588562,862.27,Education,New
CNV0006700,USR0014196,2025-06-29 19:58:11,signup,ORD920647,254.73,Home Goods,New
CNV0006701,USR0014454,2025-12-18 23:29:55,purchase,ORD434786,283.62,Education,New
CNV0006702,USR0007568,2025-01-31 22:57:27,purchase,ORD334022,522.85,Home Goods,New
CNV0006703,USR0004511,2025-09-16 17:58:01,subscription,ORD466281,454.47,Education,Returning
CNV0006704,USR0012540,2025-09-19 07:29:39,purchase,ORD849806,497.9,Home Goods,Returning
CNV0006705,USR0011181,2025-07-01 03:20:40,purchase,ORD626747,323.43,Home Goods,Returning
CNV0006706,USR0013089,2025-06-01 11:48:17,purchase,ORD957948,1473.25,Electronics,New
CNV0006707,USR0006739,2025-02-23 04:55:30,signup,ORD486344,138.92,SaaS Subscription,New
CNV0006708,USR0002947,2025-02-28 03:22:49,signup,ORD934374,1995.88,Electronics,Returning
CNV0006709,USR0009286,2025-04-13 22:22:09,lead,ORD639882,70.32,Electronics,New
CNV0006710,USR0015363,2025-07-29 10:22:34,lead,ORD941565,480.31,SaaS Subscription,New
CNV0006711,USR0015421,2025-09-20 20:43:06,subscription,ORD607320,745.13,Electronics,New
CNV0006712,USR0012456,2025-11-26 19:22:58,purchase,ORD299286,970.95,Electronics,New
CNV0006713,USR0012537,2025-05-15 19:06:19,subscription,ORD642824,1268.67,Electronics,New
CNV0006714,USR0010555,2025-07-13 09:59:02,demo_request,ORD480222,44.76,Fashion,Returning
CNV0006715,USR0005493,2025-03-25 19:37:20,lead,ORD376898,310.7,Home Goods,Returning
CNV0006716,USR0007019,2025-12-30 01:51:58,signup,ORD891403,815.56,SaaS Subscription,New
CNV0006717,USR0002133,2025-05-31 23:16:04,purchase,ORD929671,996.81,Electronics,New
CNV0006718,USR0002459,2025-10-11 15:09:17,purchase,ORD255813,910.27,SaaS Subscription,Returning
CNV0006719,USR0002003,2025-09-21 14:12:20,purchase,ORD745802,856.72,SaaS Subscription,Returning
CNV0006720,USR0010708,2025-02-04 06:15:27,subscription,ORD744897,134.14,SaaS Subscription,Returning
CNV0006721,USR0015262,2025-07-05 18:29:22,purchase,ORD344043,1611.72,Electronics,New
CNV0006722,USR0010489,2025-07-09 02:51:30,purchase,ORD332406,52.27,Home Goods,New
CNV0006723,USR0016181,2025-08-01 12:15:12,purchase,ORD413888,899.56,SaaS Subscription,New
CNV0006724,USR0014645,2025-01-27 13:25:18,demo_request,ORD800984,951.8,SaaS Subscription,New
CNV0006725,USR0004408,2025-04-25 04:18:31,subscription,ORD333879,438.26,Home Goods,New
CNV0006726,USR0007552,2025-09-01 09:31:25,lead,ORD266522,775.18,Home Goods,New
CNV0006727,USR0001431,2025-06-05 09:50:51,demo_request,ORD987333,122.56,Fashion,New
CNV0006728,USR0012557,2025-07-09 05:00:37,purchase,ORD508359,457.3,Fashion,Returning
CNV0006729,USR0017447,2025-02-24 21:51:43,signup,ORD395492,136.15,Electronics,Returning
CNV0006730,USR0016439,2025-09-24 19:32:31,subscription,ORD500924,423.01,SaaS Subscription,New
CNV0006731,USR0006868,2025-07-04 13:10:44,lead,ORD578337,1915.86,Electronics,Returning
CNV0006732,USR0000890,2025-05-20 19:41:48,signup,ORD230189,583.38,SaaS Subscription,Returning
CNV0006733,USR0006168,2025-10-21 01:27:25,subscription,ORD448368,589.76,Electronics,New
CNV0006734,USR0010635,2025-04-23 01:15:33,purchase,ORD766340,254.12,SaaS Subscription,New
